"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC45","Milano","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",124,,
"ITC45","Milano","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",72,,
"ITC42","Como","DEATH","morti","1","maschi","2_1_2","di cui tumori maligni dell'esofago","2017","2017",15,,
"ITC45","Milano","DEATH","morti","1","maschi","2_1_2","di cui tumori maligni dell'esofago","2017","2017",92,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_2","di cui tumori maligni dell'esofago","2017","2017",143,,
"ITC46","Bergamo","DEATH","morti","1","maschi","2_1_3","di cui tumori maligni dello stomaco","2017","2017",150,,
"ITC41","Varese","DEATH","morti","2","femmine","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",141,,
"ITC45","Milano","DEATH","morti","2","femmine","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",491,,
"ITC46","Bergamo","DEATH","morti","1","maschi","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2017","2017",175,,
"ITC42","Como","DEATH","morti","1","maschi","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",59,,
"ITC45","Milano","DEATH","morti","1","maschi","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",398,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2017","2017",615,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_6","di cui tumori maligni del pancreas","2017","2017",785,,
"ITC46","Bergamo","DEATH","morti","1","maschi","2_1_6","di cui tumori maligni del pancreas","2017","2017",119,,
"ITC45","Milano","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2017","2017",8,,
"ITC42","Como","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",199,,
"ITC45","Milano","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",1377,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",2076,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_9","di cui melanomi maligni della cute","2017","2017",134,,
"ITC46","Bergamo","DEATH","morti","1","maschi","2_1_9","di cui melanomi maligni della cute","2017","2017",22,,
"ITC45","Milano","DEATH","morti","2","femmine","2_1_10","di cui tumori maligni del seno","2017","2017",808,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_11","di cui tumori maligni della cervice uterina","2017","2017",30,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_12","di cui tumori maligni di altre parti dell'utero","2017","2017",130,,
"ITC45","Milano","DEATH","morti","2","femmine","2_1_13","di cui tumori maligni dell'ovaio","2017","2017",207,,
"ITC45","Milano","DEATH","morti","1","maschi","2_1_14","di cui tumori maligni della prostata","2017","2017",399,,
"ITC42","Como","DEATH","morti","1","maschi","2_1_15","di cui tumori maligni del rene","2017","2017",31,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_15","di cui tumori maligni del rene","2017","2017",218,,
"ITC45","Milano","DEATH","morti","2","femmine","2_1_16","di cui tumori maligni della vescica","2017","2017",64,,
"ITC45","Milano","DEATH","morti","1","maschi","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2017","2017",135,,
"ITC42","Como","DEATH","morti","1","maschi","2_1_18","di cui tumori maligni della tiroide","2017","2017",3,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_18","di cui tumori maligni della tiroide","2017","2017",24,,
"ITC43","Lecco","DEATH","morti","9","totale","2_1_19","di cui morbo di hodgkin e linfomi","2017","2017",37,,
"ITC44","Sondrio","DEATH","morti","9","totale","2_1_19","di cui morbo di hodgkin e linfomi","2017","2017",8,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_19","di cui morbo di hodgkin e linfomi","2017","2017",353,,
"ITC45","Milano","DEATH","morti","2","femmine","2_1_20","di cui leucemia","2017","2017",139,,
"ITC42","Como","DEATH","morti","1","maschi","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2017","2017",15,,
"ITC43","Lecco","DEATH","morti","1","maschi","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2017","2017",11,,
"ITC45","Milano","DEATH","morti","1","maschi","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2017","2017",95,,
"ITC45","Milano","DEATH","morti","9","totale","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2017","2017",222,,
"ITC43","Lecco","DEATH","morti","9","totale","2_1_22","di cui altri tumori maligni","2017","2017",125,,
"ITC44","Sondrio","DEATH","morti","9","totale","2_1_22","di cui altri tumori maligni","2017","2017",70,,
"ITC45","Milano","DEATH","morti","2","femmine","2_2","tumori non maligni (benigni e di comportamento incerto)","2017","2017",212,,
"ITC42","Como","DEATH","morti","1","maschi","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",13,,
"ITC43","Lecco","DEATH","morti","1","maschi","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",9,,
"ITC45","Milano","DEATH","morti","1","maschi","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",75,,
"ITC45","Milano","DEATH","morti","2","femmine","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",101,,
"ITC45","Milano","DEATH","morti","9","totale","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2017","2017",176,,
"ITC44","Sondrio","DEATH","morti","9","totale","4","malattie endocrine, nutrizionali e metaboliche","2017","2017",67,,
"ITC45","Milano","DEATH","morti","1","maschi","4","malattie endocrine, nutrizionali e metaboliche","2017","2017",475,,
"ITC45","Milano","DEATH","morti","2","femmine","4_1","diabete mellito","2017","2017",408,,
"ITC41","Varese","DEATH","morti","2","femmine","4_2","altre malattie endocrine, nutrizionali e metaboliche","2017","2017",46,,
"ITC45","Milano","DEATH","morti","1","maschi","4_2","altre malattie endocrine, nutrizionali e metaboliche","2017","2017",110,,
"ITC45","Milano","DEATH","morti","2","femmine","4_2","altre malattie endocrine, nutrizionali e metaboliche","2017","2017",182,,
"ITC46","Bergamo","DEATH","morti","1","maschi","4_2","altre malattie endocrine, nutrizionali e metaboliche","2017","2017",36,,
"ITC42","Como","DEATH","morti","1","maschi","5","disturbi psichici e comportamentali","2017","2017",66,,
"ITC45","Milano","DEATH","morti","1","maschi","5","disturbi psichici e comportamentali","2017","2017",352,,
"ITC45","Milano","DEATH","morti","2","femmine","5_1","demenza","2017","2017",649,,
"ITC41","Varese","DEATH","morti","2","femmine","5_2","abuso di alcool (compresa psicosi alcolica)","2017","2017",1,,
"ITC45","Milano","DEATH","morti","1","maschi","5_2","abuso di alcool (compresa psicosi alcolica)","2017","2017",6,,
"ITC45","Milano","DEATH","morti","2","femmine","5_2","abuso di alcool (compresa psicosi alcolica)","2017","2017",2,,
"ITC46","Bergamo","DEATH","morti","1","maschi","5_2","abuso di alcool (compresa psicosi alcolica)","2017","2017",1,,
"ITC45","Milano","DEATH","morti","1","maschi","5_3","dipendenza da droghe, tossicomania","2017","2017",5,,
"ITC45","Milano","DEATH","morti","9","totale","5_3","dipendenza da droghe, tossicomania","2017","2017",6,,
"ITC46","Bergamo","DEATH","morti","1","maschi","5_4","altri disturbi psichici e comportamentali","2017","2017",9,,
"ITC41","Varese","DEATH","morti","2","femmine","6","malattie del sistema nervoso e degli organi di senso","2017","2017",287,,
"ITC45","Milano","DEATH","morti","2","femmine","6","malattie del sistema nervoso e degli organi di senso","2017","2017",857,,
"ITC42","Como","DEATH","morti","1","maschi","6_1","morbo di parkinson","2017","2017",41,,
"ITC45","Milano","DEATH","morti","1","maschi","6_1","morbo di parkinson","2017","2017",233,,
"ITC45","Milano","DEATH","morti","9","totale","6_1","morbo di parkinson","2017","2017",368,,
"ITC45","Milano","DEATH","morti","9","totale","6_2","malattia di alzheimer","2017","2017",666,,
"ITC46","Bergamo","DEATH","morti","1","maschi","6_2","malattia di alzheimer","2017","2017",110,,
"ITC45","Milano","DEATH","morti","2","femmine","6_3","altre malattie del sistema nervoso e degli organi di senso","2017","2017",272,,
"ITC42","Como","DEATH","morti","1","maschi","7","malattie del sistema circolatorio","2017","2017",873,,
"ITC45","Milano","DEATH","morti","1","maschi","7","malattie del sistema circolatorio","2017","2017",4129,,
"ITC45","Milano","DEATH","morti","9","totale","7","malattie del sistema circolatorio","2017","2017",9469,,
"ITC45","Milano","DEATH","morti","9","totale","7_1","malattie ischemiche del cuore","2017","2017",2709,,
"ITC46","Bergamo","DEATH","morti","1","maschi","7_1","malattie ischemiche del cuore","2017","2017",535,,
"ITC45","Milano","DEATH","morti","2","femmine","7_1_1","di cui infarto miocardico acuto","2017","2017",441,,
"ITC45","Milano","DEATH","morti","1","maschi","7_1_2","du cui altre malattie ischemiche del cuore","2017","2017",919,,
"ITC45","Milano","DEATH","morti","9","totale","7_1_2","du cui altre malattie ischemiche del cuore","2017","2017",1721,,
"ITC45","Milano","DEATH","morti","9","totale","7_2","altre malattie del cuore","2017","2017",2378,,
"ITC46","Bergamo","DEATH","morti","1","maschi","7_2","altre malattie del cuore","2017","2017",368,,
"ITC45","Milano","DEATH","morti","2","femmine","7_3","malattie cerebrovascolari","2017","2017",1553,,
"ITC45","Milano","DEATH","morti","1","maschi","7_4","altre malattie del sistema circolatorio","2017","2017",749,,
"ITC42","Como","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2017","2017",281,,
"ITC45","Milano","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2017","2017",2628,,
"ITC45","Milano","DEATH","morti","2","femmine","8_1","influenza","2017","2017",14,,
"ITC45","Milano","DEATH","morti","1","maschi","8_2","polmonite","2017","2017",397,,
"ITC42","Como","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2017","2017",116,,
"ITC43","Lecco","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2017","2017",51,,
"ITC45","Milano","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2017","2017",1177,,
"ITC44","Sondrio","DEATH","morti","9","totale","8_3_1","di cui asma","2017","2017",2,,
"ITC42","Como","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2017","2017",64,,
"ITC45","Milano","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2017","2017",617,,
"ITC43","Lecco","DEATH","morti","9","totale","9","malattie dell'apparato digerente","2017","2017",104,,
"ITC44","Sondrio","DEATH","morti","9","totale","9","malattie dell'apparato digerente","2017","2017",64,,
"ITC45","Milano","DEATH","morti","2","femmine","9","malattie dell'apparato digerente","2017","2017",554,,
"ITC45","Milano","DEATH","morti","2","femmine","9_1","ulcera dello stomaco, duodeno e digiuno","2017","2017",20,,
"ITC42","Como","DEATH","morti","1","maschi","9_2","cirrosi, fibrosi ed epatite cronica","2017","2017",29,,
"ITC45","Milano","DEATH","morti","1","maschi","9_2","cirrosi, fibrosi ed epatite cronica","2017","2017",179,,
"ITC45","Milano","DEATH","morti","9","totale","9_2","cirrosi, fibrosi ed epatite cronica","2017","2017",274,,
"ITC44","Sondrio","DEATH","morti","9","totale","9_3","altre malattie dell'apparato digerente","2017","2017",48,,
"ITC45","Milano","DEATH","morti","2","femmine","9_3","altre malattie dell'apparato digerente","2017","2017",439,,
"ITC45","Milano","DEATH","morti","9","totale","9_3","altre malattie dell'apparato digerente","2017","2017",797,,
"ITC45","Milano","DEATH","morti","2","femmine","10","malattie della cute e del tessuto sottocutaneo","2017","2017",49,,
"ITC41","Varese","DEATH","morti","2","femmine","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",38,,
"ITC45","Milano","DEATH","morti","1","maschi","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",61,,
"ITC45","Milano","DEATH","morti","9","totale","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",200,,
"ITC46","Bergamo","DEATH","morti","1","maschi","11","malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",14,,
"ITC44","Sondrio","DEATH","morti","9","totale","11_1","artrite reumatoide a osteoartrosi","2017","2017",6,,
"ITC45","Milano","DEATH","morti","1","maschi","11_1","artrite reumatoide a osteoartrosi","2017","2017",13,,
"ITC45","Milano","DEATH","morti","9","totale","11_1","artrite reumatoide a osteoartrosi","2017","2017",60,,
"ITC45","Milano","DEATH","morti","2","femmine","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2017","2017",92,,
"ITC41","Varese","DEATH","morti","2","femmine","12","malattie dell'apparato genitourinario","2017","2017",82,,
"ITC45","Milano","DEATH","morti","1","maschi","12","malattie dell'apparato genitourinario","2017","2017",274,,
"ITC46","Bergamo","DEATH","morti","1","maschi","12","malattie dell'apparato genitourinario","2017","2017",79,,
"ITC42","Como","DEATH","morti","1","maschi","12_1","malattie del rene e dell'uretere","2017","2017",40,,
"ITC45","Milano","DEATH","morti","1","maschi","12_1","malattie del rene e dell'uretere","2017","2017",180,,
"ITC45","Milano","DEATH","morti","2","femmine","12_2","altre malattie dell'apparato genitourinario","2017","2017",116,,
"ITC42","Como","DEATH","morti","1","maschi","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2017","2017",1,,
"ITC45","Milano","DEATH","morti","1","maschi","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2017","2017",26,,
"ITC45","Milano","DEATH","morti","9","totale","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2017","2017",53,,
"ITC46","Bergamo","DEATH","morti","1","maschi","15","malformazioni congenite ed anomalie cromosomiche","2017","2017",18,,
"ITC41","Varese","DEATH","morti","2","femmine","16","sintomi, segni, risultati anomali e cause mal definite","2017","2017",101,,
"ITC45","Milano","DEATH","morti","1","maschi","16_1","sindrome della morte improvvisa nell'infanzia","2017","2017",1,,
"ITC45","Milano","DEATH","morti","9","totale","16_1","sindrome della morte improvvisa nell'infanzia","2017","2017",1,,
"ITC45","Milano","DEATH","morti","9","totale","16_2","cause sconosciute e non specificate","2017","2017",91,,
"ITC46","Bergamo","DEATH","morti","1","maschi","16_2","cause sconosciute e non specificate","2017","2017",11,,
"ITC45","Milano","DEATH","morti","2","femmine","16_3","altri sintomi, segni, risultati anomali e cause mal definite","2017","2017",316,,
"ITC42","Como","DEATH","morti","1","maschi","17","cause esterne di traumatismo e avvelenamento","2017","2017",109,,
"ITC45","Milano","DEATH","morti","1","maschi","17","cause esterne di traumatismo e avvelenamento","2017","2017",624,,
"ITC45","Milano","DEATH","morti","9","totale","17","cause esterne di traumatismo e avvelenamento","2017","2017",1110,,
"ITC45","Milano","DEATH","morti","9","totale","17_1","accidenti","2017","2017",862,,
"ITC46","Bergamo","DEATH","morti","1","maschi","17_1","accidenti","2017","2017",170,,
"ITC45","Milano","DEATH","morti","2","femmine","17_1_1","di cui accidenti di trasporto","2017","2017",26,,
"ITC45","Milano","DEATH","morti","1","maschi","17_1_2","di cui cadute accidentali","2017","2017",76,,
"ITC45","Milano","DEATH","morti","9","totale","17_1_3","di cui annegamento e sommersione accidentali","2017","2017",5,,
"ITC45","Milano","DEATH","morti","2","femmine","17_1_4","di cui avvelenamento accidentale","2017","2017",7,,
"ITC45","Milano","DEATH","morti","1","maschi","17_1_5","di cui altri accidenti","2017","2017",270,,
"ITC42","Como","DEATH","morti","1","maschi","17_2","suicidio e autolesione intenzionale","2017","2017",26,,
"ITC45","Milano","DEATH","morti","9","totale","17_2","suicidio e autolesione intenzionale","2017","2017",207,,
"ITC42","Como","DEATH","morti","1","maschi","17_5","altre cause esterne di traumatismo e avvelenamento","2017","2017",3,,
